,property_type,place_with_parent_names,region,lat-lon,area_m2, price_usd ,lat,lon,price_brl,state
11948,house,|Brasil|Paraná|Londrina|,South,"-23.2908416,-51.2036238",92," $78,909.15 ",-23.527519,-46.496483,499063.83,S‹o Paulo
11949,apartment,|Brasil|Paraná|Curitiba|Campina do Siqueira|,South,"-25.4359438,-49.3133801",59," $78,012.85 ",-24.010521,-46.398472,349344.66,S‹o Paulo
11950,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.4682631,-49.2833076",98," $106,097.48 ",-23.54091592,-46.56588143,698689.35,S‹o Paulo
11951,apartment,|Brasil|Paraná|Curitiba|Santa Cândida|,South,"-25.377298,-49.236",62," $78,012.85 ",-23.62314,-46.73561,1097940.43,S‹o Paulo
11952,apartment,|Brasil|Paraná|Londrina|,South,"-23.319002,-51.1245677",79," $75,752.79 ",-23.684517,-46.536724,618839.15,S‹o Paulo
11953,apartment,|Brasil|Paraná|Curitiba|Novo Mundo|,South,,74," $111,090.30 ",-23.495031,-46.68256,497496.8,S‹o Paulo
11954,apartment,|Brasil|Paraná|Curitiba|Novo Mundo|,South,"-25.492264,-49.301891",67," $103,913.12 ",-23.619736,-46.670715,498065.71,S‹o Paulo
11955,apartment,|Brasil|Paraná|Curitiba|Novo Mundo|,South,"-25.492264,-49.301891",62," $94,551.58 ",-23.724492,-46.5345481,494701.71,S‹o Paulo
11956,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,,119," $312,051.42 ",-23.5612902,-46.5953549,399251.07,S‹o Paulo
11957,house,|Brasil|Paraná|Curitiba|Mercês|,South,"-25.4124244,-49.2823714",235," $333,895.02 ",-23.55998,-46.585026,793511.5,S‹o Paulo
11958,apartment,|Brasil|Paraná|Curitiba|Capão Raso|,South,"-25.4973282,-49.2900903",68," $99,856.45 ",-23.5590882,-46.5398752,1597004.3,S‹o Paulo
11959,house,|Brasil|Paraná|Foz do Iguaçu|,South,,170," $202,833.42 ",-20.823393,-49.388165,419213.6,S‹o Paulo
11960,apartment,|Brasil|Paraná|Londrina|,South,"-23.347242,-51.14806",76," $78,909.15 ",-23.532949,-46.493382,359325.95,S‹o Paulo
11961,apartment,|Brasil|Paraná|Curitiba|Santa Cândida|,South,"-25.377298,-49.236",62," $78,012.85 ",-23.734369,-46.559704,264503.81,S‹o Paulo
11962,house,|Brasil|Paraná|Londrina|,South,"-23.2863688,-51.1878958",170," $110,472.82 ",-23.646664,-46.663704,1447285.12,S‹o Paulo
11963,apartment,|Brasil|Paraná|Curitiba|Batel|,South,"-25.441633,-49.296818",61," $78,012.85 ",-23.608789,-46.681473,858389.79,S‹o Paulo
11964,apartment,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.542665,-54.584824",169," $171,628.28 ",-23.573524,-46.646123,1597004.3,S‹o Paulo
11965,apartment,|Brasil|Paraná|Londrina|,South,"-23.3325384,-51.173832",81," $145,192.85 ",-23.621147,-46.694641,1347472.36,S‹o Paulo
11966,apartment,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|,South,"-23.3323174,-51.1813806",78," $107,316.45 ",-23.212086,-45.906799,1447285.12,S‹o Paulo
11967,apartment,|Brasil|Paraná|Londrina|Gleba Fazenda Palhano|,South,"-23.3292098,-51.1807124",130," $227,258.38 ",-23.955107,-46.3410104,519026.39,S‹o Paulo
11968,apartment,|Brasil|Paraná|Curitiba|Boa Vista|,South,"-25.385572,-49.246132",77," $129,002.05 ",-23.6111908,-46.7328491,786524.6,S‹o Paulo
11969,apartment,|Brasil|Paraná|Curitiba|Bacacheri|,South,"-25.39348,-49.225872",106," $140,423.14 ",-23.61512,-46.685693,948221.29,S‹o Paulo
11970,house,|Brasil|Paraná|Curitiba|Sítio Cercado|,South,"-25.5280754,-49.2677593",120," $98,296.19 ",-23.55751,-46.674999,848408.53,S‹o Paulo
11971,house,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.474195,-49.291748",222," $254,321.91 ",-23.955173,-46.336082,678968.35,S‹o Paulo
11972,apartment,|Brasil|Paraná|Curitiba|Jardim Botânico|,South,"-25.437909,-49.245372",67," $109,509.90 ",-23.964325,-46.321697,499063.83,S‹o Paulo
11973,apartment,|Brasil|Paraná|Curitiba|Campo Comprido|,South,"-25.46141,-49.338325",65," $85,703.40 ",-23.4837097,-46.646766,489082.54,S‹o Paulo
11974,house,|Brasil|Paraná|São José dos Pinhais|Braga|,South,"-25.557838,-49.197582",103," $148,224.42 ",-23.555055,-46.56637,1097940.43,S‹o Paulo
11975,apartment,|Brasil|Paraná|Curitiba|Cristo Rei|,South,,92," $106,097.48 ",-23.6069616,-46.7756175,568932.77,S‹o Paulo
11976,apartment,|Brasil|Paraná|Curitiba|,South,"-25.437098,-49.327251",131," $265,243.71 ",-23.59244,-46.67335,868371.08,S‹o Paulo
11977,apartment,|Brasil|Paraná|Curitiba|Batel|,South,"-25.4399017,-49.2848005",120," $124,196.46 ",-23.57638,-46.67052,1615352.55,S‹o Paulo
11978,house,|Brasil|Paraná|Curitiba|Boa Vista|,South,"-25.392202,-49.255001",230," $262,123.19 ",-23.683254,-46.533287,341359.64,S‹o Paulo
11979,house,|Brasil|Paraná|Curitiba|Bairro Alto|,South,"-25.4171804,-49.2105982",95," $118,579.54 ",-23.978559,-46.370266,479101.27,S‹o Paulo
11980,house,|Brasil|Paraná|Curitiba|Abranches|,South,"-25.35985,-49.272324",150," $147,041.75 ",-23.5293924,-46.6022152,339363.39,S‹o Paulo
11981,apartment,|Brasil|Paraná|Curitiba|Cajuru|,South,"-25.444784,-49.222073",69," $93,615.42 ",-23.5544966,-46.5598238,798502.15,S‹o Paulo
11982,apartment,|Brasil|Paraná|Curitiba|Jardim Botânico|,South,"-25.444273,-49.246132",118," $190,134.58 ",-23.641373,-46.563217,434185.54,S‹o Paulo
11983,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,,168," $279,286.02 ",-22.888786,-47.05381,1497191.5,S‹o Paulo
11984,apartment,|Brasil|Paraná|Pinhais|Centro|,South,"-25.433407,-49.18895",67," $79,573.11 ",-23.6422825,-46.643631,434125.98,S‹o Paulo
11985,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.446005,-49.283737",67," $93,615.42 ",-23.531226,-46.696959,1397378.74,S‹o Paulo
11986,apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.437986,-49.276573",95," $87,374.39 ",-23.214533,-46.874687,449157.45,S‹o Paulo
11987,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.401939,-49.251198",128," $107,657.74 ",-23.562618,-46.688957,878347.93,S‹o Paulo
11988,apartment,|Brasil|Paraná|Curitiba|Ahú|,South,,119," $390,064.28 ",-20.842413,-49.403404,678726.79,S‹o Paulo
11989,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5339327,-54.5572527",156," $140,423.14 ",-22.8889093,-47.0521144,898314.91,S‹o Paulo
11990,house,|Brasil|Paraná|Curitiba|Centro|,South,"-25.42835,-49.278633",190," $224,677.02 ",-22.960463,-47.052876,439173.95,S‹o Paulo
11991,apartment,|Brasil|Paraná|Curitiba|Batel|,South,"-25.443838,-49.282368",108," $99,856.45 ",-23.629528,-46.500164,497067.58,S‹o Paulo
11992,apartment,|Brasil|Paraná|Curitiba|,South,"-25.438286,-49.338023",84," $155,535.80 ",-23.52277,-46.68322,846412.25,S‹o Paulo
11993,house,|Brasil|Paraná|Ponta Grossa|,South,"-25.07214033,-50.1609952748",231," $218,435.99 ",-23.150209,-46.926682,379288.51,S‹o Paulo
11994,apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.087408,-50.1222369",135," $93,615.42 ",-23.978559,-46.370266,294447.66,S‹o Paulo
11995,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,,65," $106,097.48 ",-23.443734,-46.72871,274485.1,S‹o Paulo
11996,apartment,|Brasil|Paraná|Curitiba|Bigorrilho|,South,"-25.434446,-49.296555",107," $171,628.28 ",-23.652145,-46.635967,289457.01,S‹o Paulo
11997,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.461021,-49.281609",95," $112,338.51 ",-23.7222356,-45.8698551,848408.53,S‹o Paulo
11998,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.4581585,-54.5867986",250," $227,797.54 ",-23.472713,-46.6108175,638801.71,S‹o Paulo
11999,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5641985,-54.5680182",164," $109,217.99 ",-23.623442,-46.671139,529007.65,S‹o Paulo
12000,house,|Brasil|Paraná|Curitiba|Xaxim|,South,"-25.5098929,-49.2775737",200," $280,846.28 ",-23.585745,-46.766014,583904.68,S‹o Paulo
12001,apartment,|Brasil|Paraná|Curitiba|Mossunguê|,South,"-25.44689,-49.327251",98," $149,784.68 ",-23.641245,-46.736366,598876.59,S‹o Paulo
12002,apartment,|Brasil|Paraná|Curitiba|Campo Comprido|,South,"-25.454988,-49.322178",76," $99,232.35 ",-23.630457,-46.637943,595882.22,S‹o Paulo
12003,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.467762,-49.296741",126," $198,402.29 ",-22.883539,-47.089939,430794.32,S‹o Paulo
12004,apartment,|Brasil|Paraná|Curitiba|,South,"-25.437098,-49.327251",141," $311,427.32 ",-23.557228,-46.756786,683717.44,S‹o Paulo
12005,apartment,|Brasil|Paraná|Curitiba|Santa Quitéria|,South,,57," $92,991.32 ",-23.635263,-46.714066,588895.33,S‹o Paulo
12006,apartment,|Brasil|Paraná|Curitiba|Ahú|,South,"-25.39426,-49.258389",70," $76,998.68 ",-23.577734,-46.672337,1287584.69,S‹o Paulo
12007,house,|Brasil|Paraná|Curitiba|,South,"-25.5161493,-49.3034783",123," $130,437.49 ",-20.817947,-49.403404,327385.85,S‹o Paulo
12008,apartment,|Brasil|Paraná|Curitiba|Tingui|,South,"-25.3850971,-49.2309218",81," $187,230.85 ",-23.667114,-46.530666,357396.75,S‹o Paulo
12009,apartment,|Brasil|Paraná|Curitiba|Campo Comprido|,South,"-25.454988,-49.322178",76," $99,232.35 ",-23.6622453,-46.5421749,578914.03,S‹o Paulo
12010,apartment,|Brasil|Paraná|Curitiba|Portão|,South,,126," $198,402.29 ",-23.1975435,-45.9091156,449157.45,S‹o Paulo
12011,apartment,|Brasil|Paraná|Curitiba|Cidade Industrial|,South,"-25.441841,-49.353359",166," $368,315.54 ",-23.199387,-45.909851,688708.09,S‹o Paulo
12012,apartment,|Brasil|Paraná|Curitiba|Cidade Industrial|,South,"-25.441841,-49.353359",131," $294,525.99 ",-23.707472,-46.575264,648782.97,S‹o Paulo
12013,house,|Brasil|Paraná|Curitiba|Uberaba|,South,"-25.486399,-49.225872",123," $134,806.21 ",-23.473867,-46.631908,748595.73,S‹o Paulo
12014,apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.42837,-49.269371",84," $76,078.13 ",-23.557924,-46.663513,1347472.36,S‹o Paulo
12015,house,|Brasil|Paraná|Curitiba|Vista Alegre|,South,"-25.415157,-49.294209",134," $146,352.11 ",-23.441403,-46.729562,399251.07,S‹o Paulo
12016,house,|Brasil|Paraná|Curitiba|Uberaba|,South,"-25.4880641,-49.2287479",94," $103,601.07 ",-23.574249,-46.605125,793511.5,S‹o Paulo
12017,apartment,|Brasil|Paraná|Curitiba|Batel|,South,"-25.451187,-49.277805",119," $327,653.99 ",-23.629066,-46.677113,1267622.16,S‹o Paulo
12018,apartment,|Brasil|Paraná|Curitiba|Batel|,South,"-25.428446,-49.284664",119," $327,653.99 ",-23.5660969,-46.8031197,299438.28,S‹o Paulo
12019,apartment,|Brasil|Paraná|Curitiba|Batel|,South,"-25.439703,-49.28775",103," $257,470.51 ",-23.5116,-47.4613,279475.72,S‹o Paulo
12020,apartment,|Brasil|Paraná|Curitiba|Batel|,South,,119," $327,653.99 ",-23.578695,-46.558586,454317.88,S‹o Paulo
12021,apartment,|Brasil|Paraná|Curitiba|Batel|,South,,103," $257,470.51 ",-23.599761,-46.689932,1018090.23,S‹o Paulo
12022,apartment,|Brasil|Paraná|Curitiba|Santa Cândida|,South,"-25.377298,-49.236",64," $76,452.59 ",-23.61875,-46.6795238,1428320.72,S‹o Paulo
12023,apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.0907207806,-50.1588314027",121," $202,833.42 ",-23.632401,-46.625092,309419.57,S‹o Paulo
12024,apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.4331706,-49.2714702",85," $90,182.86 ",-23.564322,-46.594784,987148.28,S‹o Paulo
12025,apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.0885596,-50.1631796",149," $134,182.11 ",-23.684286,-46.56205,598876.59,S‹o Paulo
12026,apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.0988228056,-50.1608973742",129," $117,019.28 ",-23.585395,-46.826211,399251.07,S‹o Paulo
12027,apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.101991,-50.1597375",230," $218,435.99 ",-23.571234,-46.623005,548970.21,S‹o Paulo
12028,apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.101991,-50.1597375",221," $195,344.19 ",-23.550823,-46.467644,279475.72,S‹o Paulo
12029,house,|Brasil|Paraná|Londrina|,South,"-23.308725,-51.181038",200," $124,820.57 ",-23.508158,-47.470997,429194.89,S‹o Paulo
12030,apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.0827032437,-50.1793053746",89," $152,905.19 ",-23.721458,-46.533077,429194.89,S‹o Paulo
12031,apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.0827032437,-50.1793053746",91," $152,905.19 ",-23.559307,-46.666904,1297565.98,S‹o Paulo
12032,apartment,|Brasil|Paraná|Curitiba|Bigorrilho|,South,"-25.43358,-49.305695",86," $171,628.28 ",-23.547892,-46.563004,349344.66,S‹o Paulo
12033,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.401939,-49.251198",80," $171,940.33 ",-23.1866232,-46.864721,459138.71,S‹o Paulo
12034,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.401939,-49.251198",60," $112,338.51 ",-23.527826,-46.663685,613848.5,S‹o Paulo
12035,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.401939,-49.251198",80," $131,061.59 ",-23.611887,-46.657558,678726.79,S‹o Paulo
12036,apartment,|Brasil|Paraná|Curitiba|Vila Izabel|,South,"-25.458565,-49.290428",90," $137,583.47 ",-23.608557,-46.706692,788520.85,S‹o Paulo
12037,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.4671717,-49.2774543",67," $130,749.54 ",-23.60589,-46.661339,1197753.22,S‹o Paulo
12038,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.4671717,-49.2774543",67," $127,629.03 ",-23.967766,-46.346191,581908.43,S‹o Paulo
12039,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.4671717,-49.2774543",69," $133,870.06 ",-23.692242,-46.67239,449157.45,S‹o Paulo
12040,apartment,|Brasil|Paraná|Curitiba|Guaíra|,South,"-25.469112,-49.276539",54," $104,537.22 ",-23.5730434,-46.5364124,449157.45,S‹o Paulo
12041,house,|Brasil|Paraná|Curitiba|Bom Retiro|,South,"-25.41449,-49.277805",210," $202,833.42 ",-23.619284,-46.662716,538988.95,S‹o Paulo
12042,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.478451,-49.312843",62," $89,870.81 ",-23.627003,-46.719185,703680,S‹o Paulo
12043,house,|Brasil|Paraná|Ponta Grossa|,South,"-25.1139882176,-50.1687280834",107," $156,025.71 ",-23.563385,-46.556671,585565.3,S‹o Paulo
12044,apartment,|Brasil|Paraná|Curitiba|Bigorrilho|,South,"-25.427988,-49.286503",180," $405,666.85 ",-22.914713,-47.046906,479101.27,S‹o Paulo
12045,house,|Brasil|Paraná|Curitiba|Jardim Social|,South,"-25.4127364,-49.2394329",225," $277,725.76 ",-23.517641,-46.531471,489082.54,S‹o Paulo
12046,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.462362,-49.301117",94," $82,693.62 ",-22.851421,-47.051003,379288.51,S‹o Paulo
12047,apartment,|Brasil|Paraná|Curitiba|Boa Vista|,South,"-25.385572,-49.246132",58," $112,338.51 ",-23.627695,-46.733921,548970.21,S‹o Paulo
12048,apartment,|Brasil|Paraná|Curitiba|Boa Vista|,South,"-25.392202,-49.255001",109," $252,761.65 ",-23.5536439,-46.6483306,424204.24,S‹o Paulo
12049,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.401939,-49.251198",117," $394,965.67 ",-23.639124,-46.51276,296443.91,S‹o Paulo
12050,apartment,|Brasil|Paraná|Curitiba|Batel|,South,"-25.450815,-49.300938",84," $186,472.25 ",-23.461367,-46.602493,663754.88,S‹o Paulo
12051,house,|Brasil|Paraná|Curitiba|,South,"-25.427988,-49.286503",212," $215,315.48 ",-23.4834812,-46.6148615,1147846.81,S‹o Paulo
12052,house,|Brasil|Paraná|Curitiba|Uberaba|,South,"-25.473375,-49.227139",120," $140,423.14 ",-23.623568,-46.678383,818464.67,S‹o Paulo
12053,apartment,|Brasil|Paraná|Curitiba|Bacacheri|,South,"-25.3861837,-49.2291935",70," $112,338.51 ",-23.095869,-47.200924,385261.58,S‹o Paulo
12054,apartment,|Brasil|Paraná|Curitiba|Bacacheri|,South,"-25.3861837,-49.2291935",54," $79,573.11 ",-24.0236151,-46.4581815,366312.85,S‹o Paulo
12055,apartment,|Brasil|Paraná|Curitiba|Orleans|,South,"-25.437248,-49.348183",71," $148,224.42 ",-23.5388537,-46.6710005,798502.15,S‹o Paulo
12056,apartment,|Brasil|Paraná|Curitiba|Tingui|,South,"-25.382332,-49.219517",54," $74,892.34 ",-24.018347,-46.460938,249531.9,S‹o Paulo
12057,apartment,|Brasil|Paraná|Curitiba|Cidade Industrial|,South,"-25.443779,-49.35141",69," $155,974.22 ",-23.5399878,-47.4732164,264993.9,S‹o Paulo
12058,apartment,|Brasil|Paraná|Curitiba|Centro Cívico|,South,"-25.412405,-49.265728",101," $156,025.71 ",-23.608978,-46.629402,897316.78,S‹o Paulo
12059,apartment,|Brasil|Paraná|Curitiba|Boa Vista|,South,"-25.392202,-49.255001",109," $252,761.65 ",-23.608305,-46.656113,848408.53,S‹o Paulo
12060,apartment,|Brasil|Paraná|Curitiba|Centro Cívico|,South,"-25.405325,-49.261333",79," $208,980.84 ",-23.178545,-46.90852,399251.07,S‹o Paulo
12061,apartment,|Brasil|Paraná|Curitiba|,South,,112," $268,364.22 ",-20.793583,-49.342937,454317.88,S‹o Paulo
12062,apartment,|Brasil|Paraná|Curitiba|,South,"-25.434954,-49.297813",119," $261,187.04 ",-23.634271,-46.7253,787484.34,S‹o Paulo
12063,house,|Brasil|Paraná|Pinhais|Pineville|,South,"-25.414066,-49.177776",203," $212,194.96 ",-23.66729,-46.548763,294447.66,S‹o Paulo
12064,house,|Brasil|Paraná|Curitiba|Bairro Alto|,South,"-25.412855,-49.210678",124," $82,884.29 ",-23.607338,-46.630001,748595.73,S‹o Paulo
12065,house,|Brasil|Paraná|Curitiba|Cidade Industrial|,South,"-25.505442,-49.312035",230," $264,931.66 ",-23.63056,-46.7383,646786.73,S‹o Paulo
12066,house,|Brasil|Paraná|Curitiba|Cidade Industrial|,South,"-25.505442,-49.312035",236," $383,823.25 ",-23.598383,-46.845531,548970.21,S‹o Paulo
12067,house,|Brasil|Paraná|Curitiba|Cidade Industrial|,South,"-25.505442,-49.312035",230," $337,015.54 ",-23.638384,-46.54361,469120.01,S‹o Paulo
12068,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5332881,-54.5611815",155," $140,423.14 ",-23.614614,-46.636149,449157.45,S‹o Paulo
12069,apartment,|Brasil|Paraná|Curitiba|Boa Vista|,South,"-25.392202,-49.255001",109," $252,761.65 ",-23.56546,-46.645863,948221.29,S‹o Paulo
12070,apartment,|Brasil|Paraná|Curitiba|Centro Cívico|,South,"-25.405325,-49.261333",79," $208,980.84 ",-23.6742228,-46.5436003,696620.79,S‹o Paulo
12071,apartment,|Brasil|Paraná|Curitiba|,South,"-25.434954,-49.297813",112," $268,364.22 ",-23.535736,-46.666637,843417.88,S‹o Paulo
12072,apartment,|Brasil|Paraná|Curitiba|,South,,119," $261,187.04 ",-23.721458,-46.533077,279475.72,S‹o Paulo
12073,house,|Brasil|Paraná|Pinhais|Pineville|,South,"-25.414066,-49.177776",203," $212,194.96 ",-23.6709555,-46.6620849,519026.39,S‹o Paulo
12074,house,|Brasil|Paraná|Curitiba|Uberaba|,South,,95," $103,601.07 ",-23.557495,-46.568787,758577.03,S‹o Paulo
12075,apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.426941,-49.266308",107," $182,550.08 ",-23.6458,-46.949986,249531.9,S‹o Paulo
12076,apartment,|Brasil|Paraná|Curitiba|Bacacheri|,South,"-25.3861837,-49.2291935",66," $187,968.85 ",-23.587831,-46.639675,648782.97,S‹o Paulo
12077,house,|Brasil|Paraná|Curitiba|Santa Cândida|,South,"-25.377298,-49.236",245," $368,220.68 ",-23.5914722,-46.6374268,1297565.98,S‹o Paulo
12078,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.475108,-49.273179",68," $92,055.17 ",-23.533087,-46.68417,1597004.3,S‹o Paulo
12079,house,|Brasil|Paraná|Curitiba|Tatuquara|,South,"-25.550612,-49.290641",120," $118,579.54 ",-23.604372,-46.666721,748595.73,S‹o Paulo
12080,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,,119," $182,550.08 ",-23.037647,-47.228886,615853.13,S‹o Paulo
12081,apartment,|Brasil|Paraná|Curitiba|Mercês|,South,"-25.418194,-49.29566",115," $190,351.36 ",-23.62535,-46.74215,637803.59,S‹o Paulo
12082,apartment,|Brasil|Paraná|Curitiba|,South,"-25.438286,-49.338023",84," $152,905.19 ",-23.624355,-46.738796,793511.5,S‹o Paulo
12083,apartment,|Brasil|Paraná|Curitiba|Jardim Botânico|,South,"-25.437909,-49.245372",67," $107,657.74 ",-23.5831851,-46.5763043,449157.45,S‹o Paulo
12084,apartment,|Brasil|Paraná|Curitiba|,South,"-25.438879,-49.330748",96," $163,826.99 ",-23.50169,-46.474819,254522.54,S‹o Paulo
12085,apartment,|Brasil|Paraná|Curitiba|Bigorrilho|,South,"-25.433349,-49.298814",86," $131,061.59 ",-23.694738,-46.531906,419213.6,S‹o Paulo
12086,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.452107,-49.292297",136," $216,875.74 ",-23.536135,-46.656193,958202.55,S‹o Paulo
12087,house,|Brasil|Paraná|Curitiba|Campo Comprido|,South,"-25.445393,-49.344649",125," $116,395.18 ",-23.533087,-46.68417,938923.66,S‹o Paulo
12088,house,|Brasil|Paraná|Curitiba|Campo Comprido|,South,"-25.443953,-49.341635",193," $202,833.42 ",-23.57375,-46.5615985,499063.83,S‹o Paulo
12089,apartment,|Brasil|Paraná|Curitiba|Campo Comprido|,South,"-25.46141,-49.338325",65," $84,253.88 ",-23.58487,-46.60564,1130746.77,S‹o Paulo
12090,apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.0946428,-50.1600938",129," $102,976.97 ",-23.983839,-46.296799,778539.59,S‹o Paulo
12091,house,|Brasil|Paraná|Ponta Grossa|,South,"-25.1135267738,-50.1616510749",210," $187,230.85 ",-23.520311,-46.669624,716812.68,S‹o Paulo
12092,apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.101991,-50.1597375",221," $187,230.85 ",-23.588657,-46.824116,369307.22,S‹o Paulo
12093,house,|Brasil|Paraná|Curitiba|Xaxim|,South,"-25.496773,-49.271469",190," $168,507.77 ",-23.493572,-47.4662425,479101.27,S‹o Paulo
12094,apartment,|Brasil|Paraná|Curitiba|Rebouças|,South,"-25.467293,-49.280571",71," $74,892.34 ",-23.707336,-46.564602,279475.72,S‹o Paulo
12095,apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.435572,-49.26767",69," $149,187.40 ",-23.706539,-46.537846,1008108.96,S‹o Paulo
12096,house,|Brasil|Paraná|Curitiba|Tingui|,South,"-25.389177,-49.219643",191," $84,376.20 ",-23.62252,-46.68163,948221.29,S‹o Paulo
12097,apartment,|Brasil|Paraná|Curitiba|Bigorrilho|,South,"-25.43358,-49.305695",146," $206,890.09 ",-23.595781,-46.780994,429194.89,S‹o Paulo
12098,house,|Brasil|Paraná|Curitiba|Guabirotuba|,South,"-25.47278,-49.240753",140," $109,217.99 ",-23.568769,-46.70504,858389.79,S‹o Paulo
12099,apartment,|Brasil|Paraná|Curitiba|Bacacheri|,South,"-25.406469,-49.222736",67," $102,976.97 ",-22.749697,-47.155708,878352.35,S‹o Paulo
12100,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.466328,-49.282589",86," $181,230.10 ",-23.5653008,-46.6594494,807676.27,S‹o Paulo
12101,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.466328,-49.282589",80," $176,306.87 ",-23.085611,-47.228886,737004.58,S‹o Paulo
12102,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.466328,-49.282589",80," $172,849.96 ",-23.506182,-46.775452,648782.97,S‹o Paulo
12103,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.466328,-49.282589",81," $206,969.66 ",-23.5072769,-47.4733383,459138.71,S‹o Paulo
12104,apartment,|Brasil|Paraná|Curitiba|Mercês|,South,"-25.428446,-49.284664",98," $102,664.91 ",-20.842413,-49.403404,429194.89,S‹o Paulo
12105,apartment,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5350911,-54.5625934",85," $99,856.45 ",-23.536983,-46.727436,1110554.87,S‹o Paulo
12106,house,|Brasil|Paraná|Curitiba|Mercês|,South,"-25.4219733,-49.2948321",249," $265,243.71 ",-23.63287,-46.545685,449157.45,S‹o Paulo
12107,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.4041136,-49.2502524",105," $179,585.59 ",-24.010521,-46.398472,319400.84,S‹o Paulo
12108,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.461021,-49.281609",150," $327,970.10 ",-23.573657,-46.6582496,1377416.18,S‹o Paulo
12109,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.446156,-49.266403",62," $148,142.66 ",-23.536375,-46.703709,1118030.74,S‹o Paulo
12110,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.446156,-49.266403",85," $211,816.76 ",-23.586788,-46.75228,838427.23,S‹o Paulo
12111,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.461021,-49.281609",129," $288,130.49 ",-23.597368,-46.667782,1597004.3,S‹o Paulo
12112,house,|Brasil|Paraná|Curitiba|Barreirinha|,South,"-25.369644,-49.253849",147," $134,182.11 ",-23.577063,-46.646305,698689.35,S‹o Paulo
12113,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.4671717,-49.2774543",67," $127,629.03 ",-24.018347,-46.460938,299438.28,S‹o Paulo
12114,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.4041136,-49.2502524",105," $179,585.59 ",-23.562416,-46.652008,903305.55,S‹o Paulo
12115,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.461021,-49.281609",150," $327,970.10 ",-23.50235,-46.697917,680250.74,S‹o Paulo
12116,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.446156,-49.266403",62," $148,142.66 ",-23.5848584,-46.5481291,307926.56,S‹o Paulo
12117,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.446156,-49.266403",85," $211,816.76 ",-23.5258019,-46.7016875,1197753.22,S‹o Paulo
